chat_id	dialogue
14388665	"Пользователь: Добрый день! Компания на УСН (доходы минус расходы) подрядным способом+хоз способом осуществляет строительство климатического спортивно-оздоровительного комплекса, включающего в себя отдельно стоящие на территории административное здание и коттеджи. В процессе строительства закупаются материалы и привлекаются подрядчики, расходы по которым аккумулируются на сч.08. На 31.12.24 часть объектов введена в эксплуатацию, что подтверждается выпиской из Единого государственного реестра недвижимости (далее- ЕГРН) , однако физически такие объекты в предпринимательской деятельности еще не используются, тк внутри помещений выполняются работы по доведению до состояния, пригодного к эксплуатации (отделочные и косметические работы).Правильно ли мы понимаем, что невзирая на наличие выписки из ЕГРН о вводе в эксплуатацию, расходы на строительство таких объектов (закупка ТМЦ и привлечение подрядных организация для выполнения строительно-монтажных работ) должны признаваться в учете при системе налогообложения УСН (доходы минус расходы) в момент, когда такие объекты строительства доведены до состояния, пригодного к эксплуатации?
Оператор: Здравствуйте, Майя Николаевна! У вас сейчас приоритетная поддержка. Постараемся помочь как можно скорее!
Оператор: Минуту, пожалуйста
Оператор: На ваш вопрос понадобится больше времени — мы изучим ситуацию и ответим вам во вкладке чата «Письменно». Сроки ответа могут быть увеличены (более 24 часов) из-за большой загруженности экспертной поддержки в связи с налоговой реформой. Приносим извинения за доставленные неудобства, мы стараемся в ближайшее время вернуть прежний срок ответов. Вы согласны подождать?
Пользователь: Завтра - последний срок сдачи декларации по УСН, поэтому большая просьба помочь в данной вопросе не позднее 25.03.25
Оператор: Сроки ответа временно увеличены из-за большой загруженности экспертной поддержки в связи с налоговой реформой. Приносим извинения за доставленные неудобства, будем стараться в ближайшее время вернуть прежний срок ответов. 
Оператор: Поэтому гарантировать срок ответа 25.03.2025 г мы не можем.
Оператор: Ваш вопрос оформлен под №[4586412]. Ответ на него будет готов в течение 24-х часов и вы можете посмотреть его на вкладке Письменно. Подробнее ознакомиться с правилами подготовки и получения ответов экспертов, Вы можете на нашем "" "">сайте .
Оператор: Вы можете оценить мой ответ в конце диалога
Нет: Пользователь оценил чат
Оператор: Если у вас остались вопросы, нужны уточнения или более подробный ответ, пожалуйста, напишите мне. Я подберу дополнительные материалы или передам ваш вопрос в экспертную поддержку. Удачного дня!"
14388668	"Пользователь: В ОСФР ответили ,что Подраздел 1.2 подраздела 1 «Сведения о страховом стаже"" за 2024г. подается только на сотрудников с льготным стажом? На уволенного сотрудника значит надо сдать только Подраздел 1.1. Сведения о трудовой (иной) деятельности ЕФС-1 в 2024г.? Верно?
Оператор: Здравствуйте, Анатолий Николаевич
Оператор: Минуту, пожалуйста
Оператор: Сведения о стаже ЕФС-1 подается только на этих сотрудников: 
Пользователь: Прочитал статью по Вашей ссылке.Значит я правильно понимаю На уволенного сотрудника надо сдать только Подраздел 1.1. Сведения о трудовой (иной) деятельности ЕФС-1 в 2024г.? Верно? Сведения о страховом стаже сдавать не надо?
Оператор: Верно 
Пользователь: Только,что предыдущий консультант ответил,что на уволенного сотрудника надо сдать также Подраздел 1.2 подраздела 1 «Сведения о страховом стаже"" за 2024г? Кому верить?
Оператор: На уволенного сотрудника сведения о стаже подаются в общем порядке в составе годового отчета, если он попадает в список лиц, на которых нужно подавать подраздел 1.2.
Оператор: Вы можете оценить мой ответ в конце диалога
Нет: Пользователь оценил чат
Оператор: Если у вас остались вопросы, нужны уточнения или более подробный ответ, пожалуйста, напишите мне. Я подберу дополнительные материалы или передам ваш вопрос в экспертную поддержку. Удачного дня!"
14388669	"Пользователь: Добрый день. Возникла проблема. Вернули из налоговой баланс. Упрощенный баланс , строка 1300 пассив. Показала в ней убыток, в строке 1520 кредиторскую задолженность. Просят уточнить. Непонимаю, в строке 1300 показывается прибыль или убыток.
Оператор: Здравствуйте, Тамара Николаевна
Оператор: Минуту, пожалуйста
Оператор: Вот ссылка по вашему вопросу 
Пользователь: Это я знаю, но баланс не приняли. Как им правильно ответить.
Оператор: Мы не составляем ответы для ФНС по ситуации пользователей. У нас нет возможности проанализировать Ваш учет и отчетность, чтобы понять, в чем именно ошибка или что именно не устраивает ФНС. Обратитесь для уточнения ситуации в ФНС по месту учета, чтобы выяснить данный вопрос.
Оператор: Вы можете оценить мой ответ в конце диалога
Оператор: Если у вас остались вопросы, нужны уточнения или более подробный ответ, пожалуйста, напишите мне. Я подберу дополнительные материалы или передам ваш вопрос в экспертную поддержку. Удачного дня!"
14388705	"Пользователь: надо ли платить минимальную сумму налога при УСН доходы минус расходы организации из ЛНР?
Оператор: Здравствуйте, Галина Валериевна
Оператор: Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск 
Пользователь: страница не найдена
Оператор: Минимальный налог за год должны рассчитать все упрощенцы с объектом доходы минус расходы, а потом сравнить с суммой единого налога. Если минимальный налог окажется больше, заплатить в бюджет придется именно его. Читайте в рекомендации – как рассчитать минимальный налог, а также как его учесть в налоговом и бухгалтерском учете. 
Оператор: Вы можете оценить мой ответ в конце диалога
Оператор: Если у вас остались вопросы, нужны уточнения или более подробный ответ, пожалуйста, напишите мне. Я подберу дополнительные материалы или передам ваш вопрос в экспертную поддержку. Удачного дня!"
14388730	"Пользователь: По валютным операциям возникают курсовые разницы положительные и отрицательные. Вопрос при заполнении Декларации по налогу на прибыль в каких строках отражать. И второй вопрос отрицательная курсовая разница уменьшает налогооблагаемую прибыль.?
Оператор: Здравствуйте, Гульсиня Ваззаховна! У вас сейчас приоритетная поддержка. Постараемся помочь как можно скорее!
Пользователь: спасибо ждем
Оператор: Минуту, пожалуйста
Оператор: Положительные курсовые разницы отнесите к внереализационным доходам (п. 11 ст. 250 НК). Отрицательные курсовые разницы учтите как внереализационные расходы (подп. 5 п. 1 ст. 265 НК). 
Оператор: В налоговом учете возникшие отрицательные курсовые разницы учитываются в составе внереализационных расходов. В декларации по налогу на прибыль данные расходы отразите по строке 200 «Внереализационные расходы». 
Оператор: Вы можете оценить мой ответ в конце диалога
Пользователь: Это мы уже читали в Ваших рекомендациях. Просим конкретные ответы(типа да,нет отразить по такой то строке и т.д.???????)
Оператор: В декларации по налогу на прибыль данные расходы отразите по строке 200 «Внереализационные расходы». 
Оператор: Отрицательные курсовые разницы учтите как внереализационные расходы (подп. 5 п. 1 ст. 265 НК). 
Пользователь: Если мы не ошибаемся был какой то указ что отрицательные курсовые разницы не отражать в налоговой декларации по налогу на прибыль на уменьшение налогооблагаемой прибыли Если было то это в каком году?????
Оператор: В 2023–2027 годах положительные и отрицательные курсовые разницы по требованиям, обязательствам и банковским вкладам/депозитам в валюте включайте в базу по налогу на прибыль только на дату погашения. Но сами разницы считайте на последнее число отчетного (налогового) периода (подп. 7.1 п. 4 ст. 271, подп. 6.1 п. 7 ст. 272 НК в ред. Закона от 08.08.2024 № 259-ФЗ). 
Оператор: Если у вас остались вопросы, нужны уточнения или более подробный ответ, пожалуйста, напишите мне. Я подберу дополнительные материалы или передам ваш вопрос в экспертную поддержку. Удачного дня!
Пользователь: Объясните еще раз что значит по требованиям,обязательствам банковским вкладаим/депозитам. Мы работаем закупка по внешне-экономическим контрактам. Т.Е. закупаем в банке на рубли валюту и отправляем по контрактам. В ходе операции по валюте возникают положительные и отрицательные курсовые разницы. В журнале операций пересчитываем курсовые разницы. Возникают такие курсовые разницы. Такие курсовые разницы относятся к учету при формирование доходов и расходов налога на прибыль???
Оператор: да, учитываете
Оператор: Курсовые разницы учитываете на дату погашения задолженности
Оператор: Если у вас остались вопросы, нужны уточнения или более подробный ответ, пожалуйста, напишите мне. Я подберу дополнительные материалы или передам ваш вопрос в экспертную поддержку. Удачного дня!"
14388760	"Пользователь: спасибо
Оператор: Здравствуйте, Ольга Григорьевна
Оператор: Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
Пользователь: Если у ИП доход в 2024 году был свыше 60 млн.руб. , ИП ликвидировано 24.12.2024 года надо ли сдавать декларацию по НДС?
Пользователь: Вернее единую налоговую декларацию, в которой отражена информация по НДС.
Пользователь: Добрый вечер!
Пользователь: Ответь те пожалуйста на поставленный выше вопрос.
Оператор: ИП, у которого выручка за 2024 год свыше 60 млн. руб, становится плательщиком НДС с 2025 года. За 2024 год оснований для подачи декларации по НДС нет 
Оператор: Онлайн-помощник отвечает в чате в течение 5-20 минут в порядке очередности поступления вопросов
Пользователь: спасибо большое!
Оператор: Были рады Вам помочь!
Оператор: Вы можете оценить мой ответ в конце диалога
Пользователь: Здравствуйте! ИП закрыли 09.01.2025 года. Сдали за 2024 год по ТКС декларацию по УСН доходы минус расходы нулевку с кодом налогового периода 96 отчетный период 2024 . Потом выяснили, что Декларация должна быть с доходам и расходами и подали декларация УСН доходы минус расходы корректировка 1 код периода 50 отчетный период 2024 г. Налоговая уточняет , что мы имели в виду? Подскажите пожалуйста, что мы сделали не так?
Оператор: К сожалению, мы не можем прокомментировать правильность заполнения Вашей декларации и с чем связаны требования ФНС. В рамках чата не представляется возможным провести анализ отчетности. Рекомендуем уточнить данный вопрос непосредственно в ФНС."
14388770	"Пользователь: Подскажите платят ли на УСН имущественный налог из среднегодовой стоимости, если у объекта есть кадастровая стоимость ?
Оператор: Здравствуйте, Елена Александровна! У вас сейчас приоритетная поддержка. Постараемся помочь как можно скорее!
Оператор: Минутку, пожалуйста...
Оператор: С имущества, налоговая база по которому определяется как среднегодовая стоимость, налог не взимается 
Пользователь: Ана общей системе налогообложения по каким обектам платится налог на имущество из среднегодовой стоимости ?
Оператор: С какой недвижимости платят налог на имущество организаций по среднегодовой стоимости 
Пользователь: Налогом на имущество по среднегодовой стоимости облагают недвижимость, если одновременно соблюдены следующие условия (подп. 1 п. 1 ст. 374 НК). 1.Недвижимость не входит в состав имущества, с которого по региональному закону нужно платить налог по кадастровой стоимости. 2.Недвижимость подпадает под кадастровое налогообложение, но ее кадастровая стоимость на начало года не определена. Это требование распространяется на торгово-офисную недвижимость из подпунктов 1 и 2 пункта 1 статьи 378.2 НК (подп. 2.2 п. 1 ст. 378.2 НК). Недвижимость, указанная в подпункте 4 пункта 1 статьи 378.2 НК, облагается налогом по среднегодовой стоимости в случае отсутствия кадастровой стоимости. не очень понятно как два этих пункта совмещаются, поясните пожалуйста
Пользователь: Налогом на имущество по среднегодовой стоимости облагают недвижимость, если одновременно соблюдены следующие условия (подп. 1 п. 1 ст. 374 НК). 1.Недвижимость не входит в состав имущества, с которого по региональному закону нужно платить налог по кадастровой стоимости. 2.Недвижимость подпадает под кадастровое налогообложение, но ее кадастровая стоимость на начало года не определена. Это требование распространяется на торгово-офисную недвижимость из подпунктов 1 и 2 пункта 1 статьи 378.2 НК (подп. 2.2 п. 1 ст. 378.2 НК). Недвижимость, указанная в подпункте 4 пункта 1 статьи 378.2 НК, облагается налогом по среднегодовой стоимости в случае отсутствия кадастровой стоимости. не очень понятно как два этих пункта совмещаются, поясните пожалуйста
Оператор: Перечни объектов недвижимости, для которых налоговой базой является кадастровая стоимость, утверждают региональные власти. Иногда объект недвижимости включен в региональный перечень, но его кадастровая стоимость не установлена. Организации на ОСН налог в таких случаях рассчитывают по среднегодовой стоимости. 
Оператор: Вы можете оценить мой ответ в конце диалога"
14388773	"Пользователь: Не принятый НДС к вычету при переходе на УСНО
Оператор: Здравствуйте, Надежда Петровна
Пользователь: Здравствуйте
Оператор: Минуту, пожалуйста
Оператор: Вот ссылка по вашему вопросу.
Пользователь: НДС к вычету не принимался, На УСНО перешли с 01.01.2025г. Что делать?
Оператор: Не понятно, почему не принимался
Пользователь: Материалы не были списаны в декабре 2024.
Оператор: Какое отношение списание материалов имеет к принятию к вычету НДС?
Пользователь: Надо было принять к вычету НДС и потом востановить НДС?
Оператор: По общему правилу входной НДС можно принять к вычету, если одновременно соблюдены четыре условия: налог предъявлен поставщиком; покупка предназначена для облагаемых НДС операций, экспортных работ или услуг, которые не поименованы в статье 149 НК; приобретенные товары, работы или услуг приняты на учет; получен правильно оформленный счет-фактура или универсальный передаточный документ. 
Оператор: Как при переходе на УСН с общей системы восстановить входной НДС Компании и ИП на общем режиме, которые с 2025 года выбрали общую ставку НДС на УСН 20 или 10 процентов, не восстанавливают НДС при переходе на УСН. Такая обязанность осталась в двух случаях, когда вы с 2025 года применяете: освобождение от НДС по статье 145 НК или пониженную ставку НДС 5 или 7 процентов (п. 3 ст. 170 НК). При этом из общего правила есть исключения. Например, не надо восстанавливать входной НДС, если на дату перехода на УСН прошло более 10 лет с года, когда: компания начала амортизировать измененную первоначальную стоимость основного средства после модернизации, реконструкции, дооборудования, достройки и т. д. (п. 6 ст. 171 НК, письмо Минфина от 20.12.2023 № 03-07-11/123513); компания получила объект недвижимости (основное средство) в качестве правопреемника после реорганизации организации в форме выделения (п. 3.1 ст. 170, п. 3, 4 и 11 ст. 171.1 НК, письмо ФНС от 28.02.2024 № СД-4-3/2274@). Период, в котором надо восстановить налог, а также порядок учета восстановленного налога в расходах, зависит от порядка уплаты НДС на УСН в 2025 году. При переходе на УСН с освобождением от НДС этот налог восстанавливают в IV квартале 2024 года. При этом сумму восстановленного налога включают в прочие расходы по налогу на прибыль по правилам статьи 264 НК (п. 8 ст. 145 НК в ред. Закона от 12.07.2024 № 176-ФЗ). Суммы восстановленного НДС Минфин разрешил учитывать в расходах на упрощенке при объекте «доходы минус расходы» (письмо от 23.12.2024 № 03-07-11/129819). Хотя подобное право напрямую не прописано ни в НК, ни в Законе от 12.07.2024 № 176-ФЗ. 
Оператор: Вы можете оценить мой ответ в конце диалога
Пользователь: Не приняли НДС для того чтобы не востанавливать НДС
Оператор: Всего доброго! Если появятся вопросы, ждем вас снова.
Оператор: Если у вас остались вопросы, нужны уточнения или более подробный ответ, пожалуйста, напишите мне. Я подберу дополнительные материалы или передам ваш вопрос в экспертную поддержку. Удачного дня!"
14388775	"Пользователь: Добрый день. В связи с несчастным случаем на производстве, компания приобрела и передала сотруднику кресло-коляску. Нужно ли начислять НДС, НДФЛ со стоимости переданной коляски?
Оператор: Здравствуйте, Оксана Васильевна
Оператор: Минуту, пожалуйста
Оператор: НДФЛ не будет НДФЛ не уплачивается на основании пункта 22 статьи 217 НК. Подлежат освобождению от НДФЛ суммы оплаты за инвалидов организациями технических средств профилактики инвалидности и реабилитацию инвалидов.
Оператор: Вы можете оценить мой ответ в конце диалога
Пользователь: Немного не тот материал, т.к. сотрудник не является инвалидом. Компания передала ему кресло-коляску добровольно. Это разве не безвозмездная передача ? И про НДС Вы ничего не написали.
Оператор: На ваш вопрос понадобится больше времени — в течение 24 часов мы изучим ситуацию, документы и ответим вам во вкладке чата «Письменно». Вы согласны подождать?
Пользователь: Да, спасибо.
Оператор: Ваш вопрос оформлен под №[4586449]. Ответ на него будет готов в течение 24-х часов и вы можете посмотреть его на вкладке Письменно. Подробнее ознакомиться с правилами подготовки и получения ответов экспертов, Вы можете на нашем "" "">сайте .
Оператор: Сроки ответа временно увеличены из-за большой загруженности экспертной поддержки в связи с налоговой реформой. Приносим извинения за доставленные неудобства, будем стараться в ближайшее время вернуть прежний срок ответов. 
Оператор: Если у вас остались вопросы, нужны уточнения или более подробный ответ, пожалуйста, напишите мне. Я подберу дополнительные материалы или передам ваш вопрос в экспертную поддержку. Удачного дня!"
14388802	"Пользователь: Добрый вечер ! Может по уходу за ребенком до 1,5
Оператор: Здравствуйте, Ирина Леонидовна
Оператор: Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск 
Пользователь: до 1,5 лет пойти отец, а матери нужна справка, что она не будет получать пособие до 1,5 лет
Оператор: Ежемесячное пособие по уходу за ребенком до 1,5 лет вправе получать один из родителей Какие документы представить в СФР, чтобы получить пособие по уходу за ребенком до 1,5 лет 
Пользователь: А справку нужно предоставлять,что второй родитель не будет получать пособие до 1,5 лет
Оператор: Нет. 
Пользователь: а раньше нужно было, отменили
Оператор: Пособие по уходу за ребенком выдают одному из родителей при условии, что второй родитель пособие не получал. Как правило, сведения о неполучении пособия СФР получает через систему межведомственного взаимодействия. Но, если фонд попросит предоставить справку с места работы второго супруга, ее нужно оформить. 
Пользователь: Родитель, который получает пособие может работать полный день
Пользователь: Т. е я имею виду отец может получать пособие
Оператор: С 1 января 2024 года за сотрудниками, которые вышли на работу из отпуска по уходу за ребенком до достижения ребенком возраста 1,5 лет, сохранили право на пособие по уходу за ребенком в полном размере. Такая гарантия действует, если работник: прервал отпуск по уходу за ребенком и вышел на работу к работодателю, у которого он оформлял отпуск, в том числе на условиях полного или неполного рабочего времени, работы на дому или дистанционной работы; во время отпуска по уходу за ребенком устроился на работу к другому работодателю. Такие правила установили федеральными законами от 19.12.2023 № 614-ФЗ, от 19.12.2023 № 620-ФЗ. Таким образом, теперь сотрудник не может одновременно находиться в отпуске по уходу за ребенком и работать у того же работодателя. При выходе на работу он прерывает отпуск по уходу, но продолжает получать пособие, пока ребенку не исполнится 1,5 года. Ранее сотрудник получал пособие, если работал в отпуске неполный рабочий день. При этом продолжительность неполного рабочего времени, при которой сотрудник не терял пособие, закон не устанавливал. 
Пользователь: как на счет быть отца
Пользователь: на счет матери понятно
Оператор: Ничем не отличается мать от отца. 
Оператор: Вы можете оценить мой ответ в конце диалога
Оператор: Если у вас остались вопросы, нужны уточнения или более подробный ответ, пожалуйста, напишите мне. Я подберу дополнительные материалы или передам ваш вопрос в экспертную поддержку. Удачного дня!"
14388834	"Пользователь: Добрый день. ООО на УСН 15%. По итогам года у меня получилася прибыль. Но по итогам отчетных периодов- везде убыток. Так формируется в программе автоматически декларация УСН, т.к. она учитывает приход на 51 счет и уход с него Поставщикам. Вопрос: нужно ли мне вручную корректировать суммы , уплаченные Поставщикам в течение отчетных периодов (т.к. там идет всегда практически предоплата), чтобы корректно получить УСН к уплате по итогам отчетных периодов? И как это сделать практически?
Оператор: Здравствуйте, Эвелина Николаевна
Оператор: Минуту, пожалуйста
Оператор: не совсем понятен вопрос. Если он касается отражения данных в программе, уточните вопрос у разработчиков. Какая именно информация нужно по законодательству? о какой именно корректировке идет речь?
Пользователь: Не могу найти : Какая ответственность за неуплату авансового платежа по УСН по итогам 1 кв,, полугодия и 9 мес., если за налоговый период -год-налог УСН полностью уплачен сейчас будет.
Оператор: штрафа нет, только пени 
Оператор: Вы можете оценить мой ответ в конце диалога
Нет: Пользователь оценил чат
Оператор: Если у вас остались вопросы, нужны уточнения или более подробный ответ, пожалуйста, напишите мне. Я подберу дополнительные материалы или передам ваш вопрос в экспертную поддержку. Удачного дня!"
14388869	"Пользователь: Здравствуйте! Ответ на мой вопрос еще не готов? Указано 24.03.25 в 11.47 должен был быть.
Оператор: Здравствуйте, Эльмира Милисовна
Оператор: Сроки ответа временно увеличены из-за большой загруженности экспертной поддержки в связи с налоговой реформой. Приносим извинения за доставленные неудобства, будем стараться в ближайшее время вернуть прежний срок ответов. 
Оператор: Вы можете оценить мой ответ в конце диалога
Оператор: Если у вас остались вопросы, нужны уточнения или более подробный ответ, пожалуйста, напишите мне. Я подберу дополнительные материалы или передам ваш вопрос в экспертную поддержку. Удачного дня!"
14388884	"Пользователь: можно еще вопрос?
Оператор: Здравствуйте, Ольга Павловна! У вас сейчас приоритетная поддержка. Постараемся помочь как можно скорее!
Оператор: Чем я могу вам помочь?
Пользователь: завтра сдавать УСН , а директор умер. нового не поставили , как быть? кем подписать отчетность? и как сдать? ума не приложу
Оператор: Доверенности ни у кого нет на подписание отчетности?
Оператор: Когда же декларацию сдает уполномоченный представитель, поставьте «2». Ниже напишите фамилию, имя, отчество полностью, как в паспорте. Если отчетность передается в электронном виде по ТКС, сведения должны быть заверены квалифицированной ЭЦП представителя. При этом уполномоченный представитель должен иметь доверенность, подтверждающую его право подписи. Копии доверенностей, дающих представителям право подписи, нужно приложить к отчетности. Если отчетность представляется в электронном виде, копию доверенности можно направить по ТКС. Такие правила установлены пунктом 5 статьи 80 и пунктом 3 статьи 29 НК. Как оформить доверенность на сдачу отчетности в инспекцию — в рекомендации. 
Пользователь: доверенности нет
Пользователь: могу задним числом сделать доверенность
Оператор: Тогда пока никак 
Пользователь: в организации я главбух и учредитель и все
Пользователь: штраф т будет?
Пользователь: мертвому директору?
Оператор: Будет, но можно будет снизить штраф 
Оператор: На организацию будет штраф, не на директора
Пользователь: если будет доверенность ?
Пользователь: почтой сдать?
Пользователь: эцп нет
Оператор: Подписывать налоговую и бухгалтерскую отчетность и выполнять иные функции исполнительного органа будет директор, которого назначит доверительный управляющий. Он будет действовать пока наследники не вступят в права наследования и не назначат своего директора. Источник: 
Пользователь: никого не назначили
Пользователь: я одна осталась
Оператор: Применять машиночитаемую доверенность (МЧД) должны все организации и ИП, если от их имени представители подписывают электронные документы. Например, сотрудники бухгалтерии, отдела продаж и др. (подп. 2, 2.2 ч. 1, п. 2 ч. 2 ст. 17.2, п. 2 ст. 17.3 Закона от 06.04.2011 № 63-ФЗ). Представитель компании или ИП сможет подписывать электронные документы исключительно личной КЭП физлица без данных о компании или ИП, от имени которых он действует. Поэтому дополнительно нужна МЧД, она свяжет подпись представителя и его полномочия с доверителем. 
Оператор: Доверенность необходима и в том случае, когда отчетность сдают в электронном виде по ТКС. Копию бумаги, подтверждающей полномочия представителя подписывать и передавать отчеты, необходимо представить не только в ИФНС, но и спецоператору связи. Кроме того, при отправке в ИФНС декларации по ТКС каждый раз необходимо заполнять информационное сообщение о доверенности (п. 2.2 Методических рекомендаций, утв. приказом ФНС от 31.07.2014 № ММВ-7-6/398). В доверенности уполномоченного представителя для сдачи отчетности для ИФНС укажите обязательные реквизиты и полномочия представителя. Полномочия представителя можно указать так: «Подписывать бухгалтерские и финансовые документы, бухгалтерскую, налоговую, статистическую отчетность и иные документы, которые организация должна представлять в соответствии с действующим законодательством». В нормативных документах не сказано, когда конкретно доверенность для сдачи отчетности должна быть представлена в ИФНС. Указано только, что доверенность должна быть представлена заранее – до направления налоговой отчетности (п. 3 Порядка, утв. приказом ФНС от 19.09.2023 № ЕД-7-26/648@, п. 1.11 Методических рекомендаций, утв. приказом ФНС от 31.07.2014 № ММВ-7-6/398). 
Оператор: Вы можете оценить мой ответ в конце диалога
Оператор: Если у вас остались вопросы, нужны уточнения или более подробный ответ, пожалуйста, напишите мне. Я подберу дополнительные материалы или передам ваш вопрос в экспертную поддержку. Удачного дня!"
