ChatID	Autor	Phrase	Timestamp
14265024	Оператор	Ваш вопрос требует более детального изучения, так как в рамках онлайн-формата не получится предоставить полный ответ. Я могу передать его экспертам, которые тщательно проанализируют ситуацию и подготовят письменный ответ в течение 24 часов. Если у вас есть дополнительные детали, пожалуйста, уточните их – это поможет экспертам учесть все нюансы и дать максимально точный ответ. Оформляем заявку?	2025-03-12 12:53:04.152000+03:00
14265024	Оператор	Всего доброго. Будем рады помочь с ответами на новые вопросы! 	2025-03-12 13:10:09.989000+03:00
14265027	Оператор	"Вы снова написали нам, зайдите в раздел школы и напишите в разделе преподавателю вкладка "" письменно """	2025-03-12 13:14:08.412000+03:00
14265027	Оператор	Вы можете оценить мой ответ в конце диалога	2025-03-12 13:14:12.454000+03:00
14265028	Пользователь	Добрый день! Согласно Устава Общества - ГД назначается сроком на 5 лет, поэтому договор с ГД - срочный ( то есть с указанием срока), после истечения которого надо закрывать ( увольнение), и новый ТД заключать. Допускается продление срочного трудового договора, однако общий срок такого договора не должен превышать 5 лет. Это максимальный срок для срочных трудовых договоров (п. 2 ч. 1 ст. 58 ТК РФ) В противном случае - нарушение Трудового законодательства. Прошу уточнить: все-таки при продлении полномочий ГД, если по Уставу ГД назначается на 5 лет, каждый раз необходимо расторгать ТД и заключать новый?	2025-03-12 12:39:42.983000+03:00
14265028	Оператор	Вы можете оценить мой ответ в конце диалога	2025-03-12 12:48:45.811000+03:00
14265028	Оператор	Всего доброго! Если у Вас появятся вопросы, ждем Вас снова. Рекомендуем ознакомиться с популярными материалами в этом месяце:    	2025-03-12 12:58:44.425000+03:00
14265030	Пользователь	Тут СФР прислал требование об уточнении сведений о стаже,т.к. они произвели сверку с налоговой. У меня есть неточность по стажу в договоре ГПХ. НЕ указала что это ДОГОВОР,но даты работы проставлены. Какая ответственность мне грозит и сколько у меня времени на ответ.	2025-03-12 12:42:03.368000+03:00
14265030	Оператор	Документы по больничным и иным пособиям направляют в Социальный фонд в рамках электронного взаимодействия вне зависимости от численности работников. В общем случае документы нужно представить в фонд не позднее трех рабочих дней со дня получения сведений (п. 7 Правил, утв. постановлением Правительства от 23.11.2021 № 2010).  	2025-03-12 12:45:17.849000+03:00
14265030	Оператор	"""НЕ указала что это ДОГОВОР"" Не указали в какой форме? ЕФС-1 или в перссведениях? "	2025-03-12 13:13:12.202000+03:00
14265030	Пользователь	за 2018 год в СЗВ-стаж	2025-03-12 13:15:47.479000+03:00
14265030	Оператор	Вы сейчас можете просто подать утонения -  	2025-03-12 13:17:23.710000+03:00
14265030	Оператор	На ваш вопрос понадобится больше времени — в течение 24 часов мы изучим ситуацию, документы и ответим вам во вкладке чата «Письменно». Вы согласны подождать?	2025-03-12 13:29:05.011000+03:00
14265030	Пользователь	Да.Спасибо.	2025-03-12 13:29:23.294000+03:00
14265030	Оператор	"Ваш вопрос оформлен под №[4569519]. Ответ на него будет готов в течение 24-х часов и вы можете посмотреть его на вкладке Письменно. Подробнее ознакомиться с правилами подготовки и получения ответов экспертов, Вы можете на нашем  "" "">сайте ."	2025-03-12 13:30:48.246000+03:00
14265030	Пользователь	Хорошо.	2025-03-12 13:32:37.509000+03:00
14265033	Оператор	Здравствуйте, Галина Михайловна	2025-03-12 12:40:02.789000+03:00
14265033	Оператор	Уже ищу ответ. Подождите, пожалуйста.	2025-03-12 12:40:52.532000+03:00
14265033	Оператор	Для внешних совместителей предусмотрен особый порядок выплаты пособия. Как оформить больничный и какой заработок учесть — в справочнике. Он будет разным для ситуаций, когда сотрудник на момент наступления страхового случая: 1) трудится у тех же работодателей, что и в двух предшествующих годах; 2) трудится у нескольких работодателей, а в двух предшествующих годах работал у других; 3) трудится у нескольких работодателей, а в двух предшествующих годах трудился и у тех же, и у других работодателей.  Если у вас 3-ий случай, то оплата по выбору сотрудника:  1. По каждому работодателю, у которого сотрудник работает на момент наступления страхового случая. Для расчета берем заработок за расчетный период, по работодателю, по которому назначается и выплачивается пособие  2. По одному из работодателей, у которого сотрудник работает на момент наступления страхового случая. Учитываем заработок за расчетный период по всем местам работы  	2025-03-12 12:46:17.913000+03:00
14265033	Оператор	Если будет получать по месту основной работы, то они должны будут учесть его заработок по совместительству.	2025-03-12 12:54:53.112000+03:00
14265033	Пользователь	Если будет получать по месту основной работы, то они должны будут учесть его заработок по совместительству. Я тогда должна была предоставить им данные о его доходах получается , верно	2025-03-12 12:56:56.546000+03:00
14265033	Оператор	Галина Михайловна, данные им предоставит СФР. 	2025-03-12 12:57:28.968000+03:00
14265033	Пользователь	ясно, если я уже начислила и выплатила ему больничный за 3 дня , это будет считаться ошибкой	2025-03-12 12:58:50.101000+03:00
14265033	Оператор	Он писал заявление на оплату больничного? 	2025-03-12 12:59:54.551000+03:00
14265033	Пользователь	нет	2025-03-12 13:00:04.995000+03:00
14265033	Оператор	Не нужно было оплачивать, пока сотрудник не написал заявление.	2025-03-12 13:00:53.887000+03:00
14265042	Оператор	Если у вас остались вопросы, нужны уточнения или более подробный ответ, пожалуйста, напишите мне. Я подберу дополнительные материалы или передам ваш вопрос в экспертную поддержку. Удачного дня!	2025-03-12 13:28:08.666000+03:00
14265059	Оператор	Если у вас остались вопросы, нужны уточнения или более подробный ответ, пожалуйста, напишите мне. Я подберу дополнительные материалы или передам ваш вопрос в экспертную поддержку. Удачного дня!	2025-03-12 13:00:44.918000+03:00
14265066	Пользователь	организация ИП имеет сотрудников и полюс сам индивидуальный предприниматель числиться как наемный работник, если ИП платит за себя фиксированные платежи по ИП, то за себя как наемного работника и других работники какие нужно заплатить налоги	2025-03-12 12:41:52.066000+03:00
14265066	Оператор	Ирина Леонидовна, ИП не может сам себя принять на работу. Это не предусмотрено законодательством    ИП перечисляют страховые взносы за себя и за сотрудников, а также других граждан, которым выплачивают вознаграждения (ст. 419 НК).  	2025-03-12 12:49:06.460000+03:00
14265066	Оператор	Вы можете оценить мой ответ в конце диалога	2025-03-12 12:59:36.481000+03:00
14265066	Оператор	Если у вас остались вопросы, нужны уточнения или более подробный ответ, пожалуйста, напишите мне. Я подберу дополнительные материалы или передам ваш вопрос в экспертную поддержку. Удачного дня!	2025-03-12 13:09:36.891000+03:00
14265066	Оператор	Ирина Леонидовна, уточните, речь об организации или об ИП ? 	2025-03-12 13:22:35.924000+03:00
14265066	Пользователь	ИП платит травматизм за себя	2025-03-12 13:27:09.506000+03:00
14265066	Оператор	Минутку, пожалуйста...	2025-03-12 13:28:56.527000+03:00
14265066	Оператор	Ирина Леонидовна, ИП за себя платит только эти взносы  	2025-03-12 13:33:32.898000+03:00
14265066	Пользователь	т. е получается ИП не платит за травматизм, а если ИП возьмет в штат к себе наемных работников, то травматизм будет?	2025-03-12 13:35:18.764000+03:00
14265066	Пользователь	т. е получается ИП не платит за травматизм, а если ИП возьмет в штат к себе наемных работников, то травматизм будет?	2025-03-12 13:37:55.416000+03:00
14265076	Оператор	Если у вас остались вопросы, нужны уточнения или более подробный ответ, пожалуйста, напишите мне. Я подберу дополнительные материалы или передам ваш вопрос в экспертную поддержку. Удачного дня!	2025-03-12 12:58:34.543000+03:00
14265078	Пользователь	когда я пишу Московская обл, г Мытищи, ул Силикатная, д.37, а/я 466	2025-03-12 13:00:09.439000+03:00
14265078	Пользователь	он говорит обратитесь в чат	2025-03-12 13:00:16.341000+03:00
14265078	Пользователь	Верно, это отделение почты	2025-03-12 13:16:09.202000+03:00
14265078	Пользователь	В доме 37, а/я 466	2025-03-12 13:16:30.266000+03:00
14265081	Пользователь	здравствуйте!	2025-03-12 12:42:59.219000+03:00
14265081	Оператор	Здравствуйте, Евгения Петровна	2025-03-12 12:43:00.825000+03:00
14265081	Оператор	Рады приветствовать Вас на нашем сайте!	2025-03-12 12:43:32.501000+03:00
14265081	Оператор	Уточните дату окончания обучения	2025-03-12 12:44:40.193000+03:00
14265081	Оператор	Вы можете оценить мой ответ в конце диалога	2025-03-12 12:45:31.897000+03:00
14265081	Пользователь	31 января	2025-03-12 12:46:18.050000+03:00
14265081	Пользователь	его выдали	2025-03-12 12:50:10.338000+03:00
14265081	Пользователь	но я его не получала	2025-03-12 12:50:16.569000+03:00
14265084	Оператор	Всего доброго! Если у Вас появятся вопросы, ждем Вас снова. Рекомендуем ознакомиться с популярными материалами в этом месяце:    	2025-03-12 13:00:13.940000+03:00
14265088	Пользователь	дрескод	2025-03-12 12:43:16.244000+03:00
14265088	Оператор	Здравствуйте, Алина Сергеевна	2025-03-12 12:43:23.550000+03:00
14265088	Оператор	Ожидайте, пожалуйста.	2025-03-12 12:44:23.798000+03:00
14265088	Оператор	 	2025-03-12 12:52:30.775000+03:00
14265088	Оператор	Вы можете оценить мой ответ в конце диалога	2025-03-12 12:53:27.623000+03:00
14265093	Пользователь	Добрый день. Поясните, пожалуйста, необходимо ли вновь принятому работнику до допуска к самостоятельной работе, связанную с эксплуатацией тепловых энергоустановок, проходить подготовку по новой должности, согласно п.2.3.3. Приказа Минэнерго России от 24.03.2003 № 115 Об утверждении Правил технической эксплуатации тепловых энергоустановок. Спасибо.	2025-03-12 12:43:24.469000+03:00
14265093	Оператор	Здравствуйте, Елена Юрьевна	2025-03-12 12:43:30.573000+03:00
14265093	Оператор	Минуту, пожалуйста	2025-03-12 12:44:31.102000+03:00
14265094	Оператор	Здравствуйте, Оксана Васильевна	2025-03-12 12:43:32.357000+03:00
14265094	Оператор	В соответствии с правилами работы экспертной поддержки и в целях безопасности системы онлайн-помощник не скачивает и не анализирует документы пользователей. Ответы предоставляются на вопросы пользователей в чате. Поэтому для получения ответа на вопрос, скопируйте его текст, пожалуйста, непосредственно в чат.	2025-03-12 12:43:39.505000+03:00
14265094	Оператор	Всего доброго! Если у Вас появятся вопросы, ждем Вас снова	2025-03-12 12:53:43.782000+03:00
14265097	Оператор	Вы можете оценить мой ответ в конце диалога	2025-03-12 12:57:40.176000+03:00
14265097	Оператор	Всего доброго! Если у Вас появятся вопросы, ждем Вас снова. Рекомендуем ознакомиться с популярными материалами Системы: 	2025-03-12 13:07:38.158000+03:00
14265107	Пользователь	Добрый день! Подскажите относится ли ограждение территории стоимостью 500 тыс. руб к особо ценному имуществу?	2025-03-12 12:44:43.726000+03:00
14265107	Оператор	Вы можете оценить мой ответ в конце диалога	2025-03-12 12:54:16.112000+03:00
14265107	Оператор	Благодарим за пользование Системой Госфинансы. Желаем доброго настроения и комфортной работы! Ждем Вас в Системе с новыми вопросами.	2025-03-12 12:56:25.301000+03:00
14265118	Оператор	Здравствуйте, Айнур Омиргаликызы	2025-03-12 12:45:15.935000+03:00
14265118	Оператор	Видим Ваш вопрос, ответ получите обязательно, ожидайте	2025-03-12 12:46:15.841000+03:00
14265120	Оператор	Вы можете оценить мой ответ в конце диалога	2025-03-12 12:47:35.876000+03:00
14265120	Оператор	Если у вас остались вопросы, нужны уточнения или более подробный ответ, пожалуйста, напишите мне. Я подберу дополнительные материалы или передам ваш вопрос в экспертную поддержку. Удачного дня!	2025-03-12 12:57:36.028000+03:00
14265126	Оператор	Всего доброго! Если у Вас появятся вопросы, ждем Вас снова. Рекомендуем ознакомиться с популярными материалами Системы Охрана труда:    	2025-03-12 13:09:05.499000+03:00
14265127	Оператор	Минуту, пожалуйста	2025-03-12 12:47:18.156000+03:00
14265127	Оператор	Как составить и оформить гарантийное письмо Гарантийные письма составляют, чтобы признать свое обязательство перед кредитором и получить отсрочку исполнения или предложить заключить договор на заявленных условиях. Рекомендация подробно в Юридической Системе по ссылке  	2025-03-12 12:48:57.845000+03:00
14265127	Оператор	Вы можете оценить мой ответ в конце диалога	2025-03-12 12:49:05.182000+03:00
14265127	Оператор	Если у вас остались вопросы, нужны уточнения или более подробный ответ, пожалуйста, напишите мне. Я подберу дополнительные материалы или передам ваш вопрос в экспертную поддержку. Удачного дня!	2025-03-12 12:59:04.634000+03:00
14265128	Оператор	Всего доброго! Если у Вас появятся вопросы, ждем Вас снова	2025-03-12 13:01:54.992000+03:00
14265130	Оператор	Минуту, пожалуйста	2025-03-12 12:47:24.630000+03:00
14265142	Оператор	Если у вас остались вопросы, нужны уточнения или более подробный ответ, пожалуйста, напишите мне. Я подберу дополнительные материалы или передам ваш вопрос в экспертную поддержку. Удачного дня!	2025-03-12 12:59:36.253000+03:00
14265146	Оператор	Уже ищу ответ. Подождите, пожалуйста.	2025-03-12 12:47:43.380000+03:00
14265146	Оператор	Если у вас остались вопросы, нужны уточнения или более подробный ответ, пожалуйста, напишите мне. Я подберу дополнительные материалы или передам ваш вопрос в экспертную поддержку. Удачного дня!	2025-03-12 13:19:56.573000+03:00
14265149	Оператор	Всего доброго! Если у Вас появятся вопросы, ждем Вас снова	2025-03-12 12:59:38.620000+03:00
14265150	Оператор	Всего доброго! Если у Вас появятся вопросы, ждем Вас снова	2025-03-12 12:59:27.299000+03:00
14265170	Оператор	закон этого не запрещает  	2025-03-12 12:51:26.504000+03:00
14265170	Оператор	Вы можете оценить мой ответ в конце диалога	2025-03-12 12:51:32.484000+03:00
14265171	Оператор	Здравствуйте, Татьяна Геннадьевна	2025-03-12 12:48:55.586000+03:00
14265172	Оператор	Спасибо за оценку. Всегда рады видеть Вас на сайте Системы Кадры и быть Вам полезными.	2025-03-12 12:57:54.182000+03:00
14265173	Оператор	Минуту, сейчас проверю. 	2025-03-12 13:34:52.199000+03:00
14265173	Оператор	Готово. Отправила на продление. Подключат в течении 30 мин. 	2025-03-12 13:38:02.317000+03:00
14265178	Пользователь	Вопрос ни о разновидностях и порядк взыскания неустойки. А в том, что в суде при взыскании убытка она не заявлялась - можно ли теперь обратиться в суд за неустойкой?	2025-03-12 13:06:02.297000+03:00
14265178	Пользователь	можно судебную практику в которой ранее АС вынесено решение о взыскании убытков, а повторное обращение в Ас было за неустойкой	2025-03-12 13:18:02.846000+03:00
14265184	Оператор	Да, если в течение 30 дней откроет  	2025-03-12 13:00:34.752000+03:00
14265184	Оператор	Вы можете оценить мой ответ в конце диалога	2025-03-12 13:00:43.193000+03:00
14265184	Оператор	Всего доброго! Если у Вас появятся вопросы, ждем Вас снова. Рекомендуем ознакомиться с популярными материалами в этом месяце:    	2025-03-12 13:10:43.195000+03:00
14265188	Пользователь	здравствуйте. нужно ли сдавать декларацию по налогу на имущество, если организация на УСН?	2025-03-12 12:50:02.882000+03:00
14265188	Оператор	Минутку, пожалуйста…	2025-03-12 12:51:03.132000+03:00
14265190	Пользователь	Добрый день! Как в 2025 году отражать расходы прошлого периода?	2025-03-12 12:50:07.776000+03:00
14265190	Оператор	Я могу вам помочь чем-нибудь еще?	2025-03-12 13:07:03.900000+03:00
14265195	Оператор	Если у вас остались вопросы, нужны уточнения или более подробный ответ, пожалуйста, напишите мне. Я подберу дополнительные материалы или передам ваш вопрос в экспертную поддержку. Удачного дня!	2025-03-12 13:03:41.099000+03:00
14265200	Оператор	Вы можете оценить мой ответ в конце диалога	2025-03-12 12:57:16.774000+03:00
14265200	Оператор	Корректный и полный ответ на Ваш вопрос потребует подборки материалов и дополнительного анализа ситуации. С Вашего разрешения я переведу Ваш вопрос коллегам в экспертную поддержку для подготовки подробного письменного ответа, который Вы получите не позднее 24 часов. Оформить Ваш вопрос в экспертную поддержку?	2025-03-12 13:22:01.418000+03:00
14265200	Пользователь	да, пожалуйста	2025-03-12 13:27:52.778000+03:00
14265201	Оператор	Да, можете на основании п.55 Правил 766н.	2025-03-12 12:54:58.554000+03:00
14265203	Оператор	Спасибо, что задаёте вопросы! Будет нужна помощь, пишите в чат 😉	2025-03-12 12:55:29.317000+03:00
14265204	Оператор	Истец госпошлину за рассмотрение дела в суде включает в состав прочих расходов. Если истец выиграет дело, суд взыскивает с ответчика судебные издержки (в т. ч. госпошлину) в его пользу. Такие операции отразите проводками: Дебет 91-2 Кредит 68 субсчет «Государственная пошлина» – начислена госпошлина за рассмотрение дела в суде; Дебет 76 Кредит 91-1 – отражено возмещение судебных издержек (в т. ч. госпошлины) по решению суда; Дебет 51 Кредит 76 – поступило на расчетный счет возмещение судебных издержек.   Госпошлина за рассмотрение дела в суде входит в состав судебных расходов (ст. 101 АПК, ст. 88 ГПК). На дату подачи иска ее можно включить в прочие или внереализационные расходы (подп. 1 п. 1 ст. 264, подп. 10 п. 1 ст. 265 НК). Если истец выиграл дело, ответчик на основании решения суда возмещает истцу судебные издержки (в том числе и госпошлину) (ст. 110 АПК, ст. 98 ГПК). Для ответчика госпошлина, которую он должен возместить истцу, не федеральный сбор (ст. 101 АПК, ст. 88 ГПК). Поэтому ее включают во внереализационные расходы (п. 10 ст. 265 НК). НДС не возникает  	2025-03-12 12:54:32.903000+03:00
14265204	Оператор	Если у вас остались вопросы, нужны уточнения или более подробный ответ, пожалуйста, напишите мне. Я подберу дополнительные материалы или передам ваш вопрос в экспертную поддержку. Удачного дня!	2025-03-12 13:21:57.143000+03:00
14265205	Оператор	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.	2025-03-12 12:51:20.094000+03:00
14265207	Пользователь	Добрый день! Помогите пожалуйста найти порядок частичного возмещения НДС с приобретения группы объектов основных средств. Вопрос: НДС возмещается с привязкой к отдельным основным средствам или любыми суммами частично (в разных кварталах)?	2025-03-12 12:50:54.855000+03:00
14265207	Оператор	Принять к вычету частями по одному счету-фактуре можно по приобретенным товарам, работам, услугам и имущественным правам. Рискованно принимать НДС к вычету частями по одному счету-фактуре по приобретенным основным средствам, оборудованию к установке и нематериальным активам. По ним вычет безопаснее заявить только в полном объеме в течение трех лет после принятия на учет.    Покупатель вправе принять НДС к вычету по приобретенному основному средству в том квартале, когда затраты на приобретение отразили на счете 08. Вычет можно применить в течение трех лет после постановки объекта на учет. Право на вычет возникает, если основное средство предназначено для использования в деятельности, облагаемой НДС. Если это условие не выполняется, входной НДС включайте в стоимость объекта.  Чтобы применить вычет, счет-фактуру от продавца основного средства зарегистрируйте в книге покупок и перенесите в раздел 8 декларации по НДС за тот квартал, в котором объект приняли к учету. При приобретении основного средства дробить вычеты на части нельзя. К вычету принимайте единовременно всю сумму НДС, которую продавец указал в счете-фактуре (письма Минфина от 01.11.2023 № 03-07-11/104317, от 08.10.2021 № 03-07-11/81526, от 09.08.2019 № 03-07-08/60395, от 04.09.2018 № 03-07-11/63070, от 19.12.2017 № 03-07-11/84699).  	2025-03-12 13:01:46.154000+03:00
14265207	Пользователь	Спасибо!	2025-03-12 13:05:27.899000+03:00
14265207	Оператор	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.	2025-03-12 13:05:50.895000+03:00
14265207	Оператор	Если у вас остались вопросы, нужны уточнения или более подробный ответ, пожалуйста, напишите мне. Я подберу дополнительные материалы или передам ваш вопрос в экспертную поддержку. Удачного дня!	2025-03-12 13:16:00.398000+03:00
14265208	Пользователь	по счету 105 остаток по ДТ сальдо на начало месяца	2025-03-12 12:58:52.385000+03:00
14265208	Пользователь	(ф. 0504210) эту форму можно использовать в 2025 году	2025-03-12 12:59:39.077000+03:00
14265211	Оператор	Уже ищу ответ. Подождите, пожалуйста.	2025-03-12 12:51:40.347000+03:00
14265211	Оператор	Общая продолжительность ежегодного отпуска – это сумма дней основного и дополнительных отпусков в зависимости от категории сотрудников.  Количество дней отпуска определяйте пропорционально отработанному времени по формуле в рекомендации    Какое время входит в стаж сотрудника для права на ежегодный оплачиваемый отпуск    Как предоставить и оплатить дополнительный выходной день донору после дня сдачи крови У сотрудника-донора есть право на дополнительный день отдыха после дня сдачи крови в РФ   Чтобы правильно рассчитать остаток отпуска, воспользуйтесь расчетчиком Расчетчик рабочих лет и остатков отпуска Расчет необходим: при предоставлении сотруднику ежегодного отпуска  	2025-03-12 12:57:57.185000+03:00
14265211	Оператор	Вы можете оценить мой ответ в конце диалога	2025-03-12 13:03:02.794000+03:00
14265211	Оператор	Если у вас остались вопросы, нужны уточнения или более подробный ответ, пожалуйста, напишите мне. Я подберу дополнительные материалы или передам ваш вопрос в экспертную поддержку. Удачного дня!	2025-03-12 13:13:03.449000+03:00
14265214	Пользователь	Добрый день. Может ли акционер или часть акционеров непубличного АО по договоренности с обществом продать обществу свои акции или часть акций по договорной, ниже рыночной, цене? Общество сразу уменьшит на эти акции уставный капитал (в уставе есть такая возможность).	2025-03-12 12:51:11.133000+03:00
14265214	Оператор	Вы можете оценить мой ответ в конце диалога	2025-03-12 12:59:07.609000+03:00
14265214	Оператор	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.	2025-03-12 13:09:09.151000+03:00
14265216	Пользователь	Добрый день подскажите какую форму можно использовать для начисления доходов учреждению здравоохранения для отражения доходов по обязательному медицинскому страхованию согласно приказа 61 н	2025-03-12 12:51:14.302000+03:00
14265216	Оператор	В настоящее время поступило большое количество вопросов. Ответ на вопрос будет подготовлен в порядке очереди. Пожалуйста, ожидайте...	2025-03-12 13:25:51.658000+03:00
14265216	Пользователь	Подскажите какую форму для начисления доходов выбрать учреждению здравоохранения для отражения доходов физическим лицам по приносящей доход деятельности в соответствии с приказом 61н	2025-03-12 14:16:51.293000+03:00
14265223	Оператор	На ваш вопрос понадобится больше времени — мы изучим ситуацию и ответим вам во вкладке чата «Письменно». Сроки ответа могут быть увеличены (более 24 часов) из-за большой загруженности экспертной поддержки в связи с налоговой реформой. Приносим извинения за доставленные неудобства, мы стараемся в ближайшее время вернуть прежний срок ответов.   Вы согласны подождать?	2025-03-12 12:58:31.182000+03:00
14265223	Оператор	Без вашего подтверждения мы не смогли передать вопрос экспертам. Если он не решится, сообщите мне об этом, или сразу отправьте его экспертам. Для этого перейдите во вкладку «Письменно» в окне этого чата.	2025-03-12 13:13:08.069000+03:00
14265223	Пользователь	оформляйте вопрос	2025-03-12 13:14:43.628000+03:00
14265223	Пользователь	эксперту	2025-03-12 13:14:50.198000+03:00
14265223	Оператор	"Ваш вопрос оформлен под №[4569457]. Ответ на него будет готов в течение 24-х часов и вы можете посмотреть его на вкладке Письменно. Подробнее ознакомиться с правилами подготовки и получения ответов экспертов, Вы можете на нашем  "" "">сайте ."	2025-03-12 13:14:55.359000+03:00
14265223	Оператор	Вы можете оценить мой ответ в конце диалога	2025-03-12 13:16:21.578000+03:00
14265223	Оператор	Если у вас остались вопросы, нужны уточнения или более подробный ответ, пожалуйста, напишите мне. Я подберу дополнительные материалы или передам ваш вопрос в экспертную поддержку. Удачного дня!	2025-03-12 13:26:21.889000+03:00
14265226	Пользователь	Спасибо	2025-03-12 12:55:16.056000+03:00
14265228	Оператор	работник может накопить дни по уходу за ребенком инвалидом. Но такое право есть только 1 раз в году. те если в марте возьмет более 4 дней, то в др месяцы до конца 2025 года сможет брать не более 4 дней в месяц	2025-03-12 12:59:15.038000+03:00
14265228	Оператор	Вы можете оценить мой ответ в конце диалога	2025-03-12 12:59:38.433000+03:00
14265230	Оператор	Рады приветствовать Вас на нашем сайте!	2025-03-12 12:52:55.438000+03:00
14265230	Оператор	"""с учетом страхового взноса"" -  Что вы имеете в виду?"	2025-03-12 12:55:16.568000+03:00
14265230	Оператор	Расчет пособия стандартный:  Как рассчитать больничные работнику по ГПД  	2025-03-12 12:56:02.039000+03:00
14265230	Оператор	Надежда Владимировна, в 2024 или в 2023 он работал по ГПД?	2025-03-12 12:58:32.916000+03:00
14265230	Оператор	Уточните дату увольнения в 2024 г	2025-03-12 12:58:51.850000+03:00
14265230	Пользователь	в 2023-24 работал по ТД	2025-03-12 12:59:33.533000+03:00
14265230	Оператор	В этом случае больничный по ГПД не полагается, т.к. в 2023 и 2024 он по ГПД не работал    По трудовому договору: Больничный в отпуске за свой счет не предоставляется и не оплачивается  	2025-03-12 13:03:33.696000+03:00
14265234	Оператор	Здравствуйте, Елена Михайловна	2025-03-12 12:52:35.820000+03:00
14265234	Оператор	Минуту	2025-03-12 12:52:59.720000+03:00
14265235	Пользователь	Застройщик до какого срока должен опубликовать во всех инстанциях аудиторское заключение?	2025-03-12 12:55:05.840000+03:00
14265235	Оператор	минуту	2025-03-12 12:59:05.671000+03:00
14265238	Оператор	Всего доброго! Если у Вас появятся вопросы, ждем Вас снова	2025-03-12 21:43:31.793000+03:00
14265239	Оператор	Здравствуйте, Валентина Борисовна	2025-03-12 12:52:55.872000+03:00
14265239	Пользователь	Добрый день! Направила последнюю. третью, тетрадь. Все задания выполнены. Тесты сданы. Рабочие тетради отправлены.	2025-03-12 12:53:56.491000+03:00
14265242	Оператор	Исковые заявления, которые касаются действий или бездействия государственных органов, включая отделение Пенсионного фонда, рассматриваются в порядке административного судопроизводства, которое регулируется Кодексом административного судопроизводства Российской Федерации (КАС РФ).  Такое заявление будет подано в соответствии с КАС РФ, поскольку оно связано с оспариванием решений, действий или бездействия государственных органов, должностных лиц или государственных служащих, и направлено на защиту прав и свобод граждан в публично-правовых отношениях. 	2025-03-12 12:55:06.538000+03:00
14265242	Оператор	Автосообщение: проигнорируйте призыв с оценкой, если информации от эксперта недостаточно. Напишите в чат еще раз, чтобы эксперт продолжил работу по вашему запросу	2025-03-12 12:55:37.218000+03:00
14265252	Пользователь	на сайте минтруда	2025-03-12 12:53:17.910000+03:00
14265254	Оператор	доступ к учебной базе 1С вам предоставлен. На вашу почту придет письмо от Компании 1С с почты service@1cfresh.com По этой ссылке Вы найдёте инструкцию, которая поможет Вам подключиться к 1С   Доступ к программе Вам открыт на 3 месяца Вы можете создать новую (свою) организацию и выполнять в ней задания, которые есть в уроках. Обязательно сохраните пароль! 	2025-03-12 12:57:01.802000+03:00
14265254	Оператор	Всего доброго! Если у Вас появятся вопросы, ждем Вас снова	2025-03-12 13:07:10.266000+03:00
14265257	Пользователь	зДРАВСТВУЙТЕ.садолит-1 противоэпидемический комплект - это 105.35 или 105.31?	2025-03-12 12:53:27.501000+03:00
14265257	Оператор	Здравствуйте, Дарья Александровна	2025-03-12 12:53:33.198000+03:00
14265258	Оператор	Начисления по программе еще не было, ожидайте до 23 марта.	2025-03-12 13:03:45.335000+03:00
14265258	Пользователь	хорошо, спасибо	2025-03-12 13:04:32.040000+03:00
14265268	Оператор	Здравствуйте, Ирина Анатольевна	2025-03-12 12:54:07.198000+03:00
